52383,US,86,20
52387,Argentina,86,20
52441,Italy,86,20
52452,US,86,20
52474,US,86,20
52475,Italy,86,20
52779,Austria,86,20
52794,US,86,20
53084,US,86,20
53378,US,86,20
53390,US,86,20
53636,US,86,20
53910,US,86,20
53916,Portugal,86,20
54218,France,86,20
54220,France,86,20
54237,France,86,20
54238,US,86,20
54762,US,86,20
54774,Australia,86,20
55056,US,86,20
55057,Chile,86,20
55061,Australia,86,20
55064,Chile,86,20
55077,US,86,20
55356,US,86,20
55678,Chile,86,20
57175,France,86,20
57460,US,86,20
57464,Italy,86,20
58301,South Africa,86,20
58308,US,86,20
58594,US,86,20
58597,US,86,20
58605,Spain,86,20
58614,Germany,86,20
58908,France,86,20
59102,Germany,86,20
59426,US,86,20
59699,US,86,20
59976,Italy,86,20
59977,Italy,86,20
60608,US,86,20
60619,US,86,20
60626,US,86,20
60806,New Zealand,86,20
60828,US,86,20
60834,US,86,20
61163,Austria,86,20
61617,US,86,20
61903,South Africa,86,20
61906,US,86,20
62141,Chile,86,20
62412,South Africa,86,20
62938,France,86,20
63108,Spain,86,20
63118,New Zealand,86,20
63125,Australia,86,20
63138,Spain,86,20
63286,New Zealand,86,20
63518,Spain,86,20
63531,US,86,20
64414,France,86,20
64563,US,86,20
64566,Italy,86,20
64569,France,86,20
64583,Spain,86,20
64587,Argentina,86,20
65885,New Zealand,86,20
65895,US,86,20
65897,US,86,20
65907,New Zealand,86,20
66039,US,86,20
66857,US,86,20
66863,Austria,86,20
66997,US,86,20
67001,Austria,86,20
67311,Argentina,86,20
67383,US,86,20
67392,Italy,86,20
67476,Italy,86,20
67626,Italy,86,20
67630,Italy,86,20
67741,US,86,20
67749,Italy,86,20
67756,Spain,86,20
67757,Italy,86,20
67889,US,86,20
67898,US,86,20
67902,Italy,86,20
67904,Italy,86,20
67915,Italy,86,20
67919,France,86,20
68023,US,86,20
68043,Argentina,86,20
68047,Argentina,86,20
68050,Italy,86,20
68059,Italy,86,20
68060,Italy,86,20
68165,US,86,20
68185,New Zealand,86,20
68327,Italy,86,20
68455,Australia,86,20
68458,Chile,86,20
68581,New Zealand,86,20
68587,US,86,20
68593,France,86,20
68602,US,86,20
68913,France,86,20
68914,US,86,20
70461,US,86,20
70465,Chile,86,20
70502,Australia,86,20
70505,Spain,86,20
70527,US,86,20
71576,Germany,86,20
71617,US,86,20
71622,US,86,20
71626,France,86,20
71924,US,86,20
71928,US,86,20
72038,US,86,20
72046,Spain,86,20
72323,US,86,20
72324,US,86,20
72326,US,86,20
72541,US,86,20
72633,South Africa,86,20
72637,US,86,20
72653,US,86,20
72840,Italy,86,20
72855,Italy,86,20
72858,Italy,86,20
72859,US,86,20
72979,US,86,20
72984,Italy,86,20
73111,Italy,86,20
73204,Italy,86,20
73206,Italy,86,20
73207,France,86,20
73213,Czech Republic,86,20
73224,France,86,20
73783,Spain,86,20
73787,France,86,20
73788,France,86,20
74100,US,86,20
74101,Spain,86,20
74117,Spain,86,20
74119,Italy,86,20
74276,US,86,20
74550,US,86,20
74556,Portugal,86,20
74831,Italy,86,20
74858,France,86,20
74860,France,86,20
74877,France,86,20
74878,US,86,20
75446,New Zealand,86,20
75723,Spain,86,20
75733,US,86,20
77159,US,86,20
77430,Italy,86,20
77436,Chile,86,20
77447,Slovenia,86,20
77761,US,86,20
77768,US,86,20
77770,US,86,20
77773,Lebanon,86,20
77788,Greece,86,20
78033,France,86,20
78045,South Africa,86,20
78098,New Zealand,86,20
78106,Lebanon,86,20
78116,Italy,86,20
78441,South Africa,86,20
78712,Greece,86,20
79232,Germany,86,20
79409,US,86,20
79556,US,86,20
79859,US,86,20
79980,US,86,20
79984,Chile,86,20
79991,US,86,20
80006,US,86,20
80136,Italy,86,20
80137,Italy,86,20
80181,France,86,20
80270,France,86,20
80293,US,86,20
80300,US,86,20
80431,Argentina,86,20
80440,Italy,86,20
80441,France,86,20
80446,Argentina,86,20
80449,Italy,86,20
80450,Argentina,86,20
80460,US,86,20
80467,US,86,20
80472,France,86,20
80740,US,86,20
80746,US,86,20
80753,Italy,86,20
80759,US,86,20
80816,US,86,20
80818,US,86,20
80854,France,86,20
80862,US,86,20
80871,US,86,20
81030,Argentina,86,20
81109,Italy,86,20
81110,US,86,20
81392,US,86,20
81421,US,86,20
81534,Chile,86,20
81811,US,86,20
82110,US,86,20
82132,Chile,86,20
83071,Chile,86,20
84246,Argentina,86,20
84539,US,86,20
84812,US,86,20
84820,US,86,20
84821,US,86,20
85132,US,86,20
86025,US,86,20
86033,US,86,20
86286,Argentina,86,20
86314,US,86,20
86519,Argentina,86,20
86587,France,86,20
86593,South Africa,86,20
86612,US,86,20
86891,US,86,20
86897,Italy,86,20
86906,Italy,86,20
87074,Argentina,86,20
87075,Argentina,86,20
87184,Italy,86,20
87189,France,86,20
87205,US,86,20
87377,US,86,20
87381,France,86,20
87485,Italy,86,20
87486,Italy,86,20
89340,US,86,20
89343,France,86,20
89345,US,86,20
89350,Spain,86,20
89360,France,86,20
89361,Argentina,86,20
89366,US,86,20
89670,France,86,20
89671,Argentina,86,20
89681,Italy,86,20
89686,Italy,86,20
89914,US,86,20
89931,Australia,86,20
90064,US,86,20
90067,US,86,20
90075,Spain,86,20
90084,Germany,86,20
90200,US,86,20
90207,France,86,20
90212,Australia,86,20
90378,France,86,20
90455,Portugal,86,20
90467,US,86,20
90479,US,86,20
90754,US,86,20
90827,Italy,86,20
90909,US,86,20
91135,Australia,86,20
91138,Chile,86,20
91219,US,86,20
91351,New Zealand,86,20
91357,US,86,20
91363,France,86,20
91372,US,86,20
91517,US,86,20
91985,Slovenia,86,20
91994,Austria,86,20
92005,US,86,20
92302,Italy,86,20
92306,Slovenia,86,20
92309,US,86,20
92611,Italy,86,20
92632,Italy,86,20
93685,Spain,86,20
93982,Italy,86,20
94230,US,86,20
94237,Italy,86,20
94351,US,86,20
94354,US,86,20
94531,US,86,20
94549,Spain,86,20
94550,US,86,20
94554,US,86,20
94587,US,86,20
94886,Italy,86,20
94889,Italy,86,20
95132,US,86,20
95138,US,86,20
95148,France,86,20
95166,US,86,20
95180,Italy,86,20
95430,Croatia,86,20
95461,Italy,86,20
95472,US,86,20
96014,US,86,20
96015,US,86,20
96273,Chile,86,20
96292,US,86,20
96576,US,86,20
96584,Australia,86,20
98744,US,86,20
98748,US,86,20
98749,US,86,20
98770,US,86,20
98774,US,86,20
98778,New Zealand,86,20
98780,US,86,20
99048,US,86,20
99055,France,86,20
99060,New Zealand,86,20
99064,US,86,20
99075,Australia,86,20
99089,Argentina,86,20
99519,France,86,20
99525,Chile,86,20
99526,Argentina,86,20
99527,US,86,20
99529,US,86,20
99646,US,86,20
99831,US,86,20
100236,US,86,20
101552,New Zealand,86,20
101558,US,86,20
101579,Chile,86,20
101814,US,86,20
101852,Italy,86,20
102097,France,86,20
102102,South Africa,86,20
102107,Italy,86,20
102111,US,86,20
102217,Chile,86,20
102222,Italy,86,20
102227,US,86,20
102401,US,86,20
102409,US,86,20
102419,Italy,86,20
102715,France,86,20
102909,South Africa,86,20
102991,Australia,86,20
102994,Germany,86,20
103228,Australia,86,20
103504,US,86,20
103508,Australia,86,20
103709,US,86,20
103804,New Zealand,86,20
103821,US,86,20
103953,US,86,20
103961,Italy,86,20
104253,US,86,20
104262,Argentina,86,20
104268,US,86,20
104847,US,86,20
105133,South Africa,86,20
105136,US,86,20
105341,US,86,20
105431,Chile,86,20
105732,South Africa,86,20
105973,Spain,86,20
108145,France,86,20
108430,US,86,20
108434,Italy,86,20
109664,Italy,86,20
109960,Italy,86,20
109961,Germany,86,20
109972,Romania,86,20
109976,Italy,86,20
110268,Romania,86,20
110272,Italy,86,20
110277,Italy,86,20
110657,US,86,20
110663,Austria,86,20
110977,US,86,20
110981,Austria,86,20
111506,New Zealand,86,20
111967,Italy,86,20
111969,Chile,86,20
112199,US,86,20
112266,US,86,20
112453,US,86,20
112652,US,86,20
112654,New Zealand,86,20
112665,France,86,20
112745,US,86,20
112765,New Zealand,86,20
112927,Greece,86,20
112930,Greece,86,20
112939,Greece,86,20
112951,New Zealand,86,20
112958,US,86,20
112970,Spain,86,20
112971,US,86,20
114591,Argentina,86,20
114846,Italy,86,20
115086,Italy,86,20
115090,Italy,86,20
115321,US,86,20
115329,Italy,86,20
115336,Spain,86,20
115337,Italy,86,20
115505,Australia,86,20
115518,Spain,86,20
115674,Australia,86,20
115688,Spain,86,20
115701,US,86,20
115740,Chile,86,20
115741,Chile,86,20
115748,Australia,86,20
115752,France,86,20
115767,Australia,86,20
115838,France,86,20
115846,New Zealand,86,20
115847,US,86,20
116618,US,86,20
116629,US,86,20
116636,US,86,20
116718,US,86,20
116724,US,86,20
116813,Austria,86,20
117483,Australia,86,20
117508,Italy,86,20
117544,France,86,20
118266,US,86,20
118280,Italy,86,20
118621,Italy,86,20
118632,US,86,20
120104,US,86,20
120105,US,86,20
120423,Chile,86,20
120442,US,86,20
120726,US,86,20
120734,Australia,86,20
121418,US,86,20
121419,Italy,86,20
121424,South Africa,86,20
121431,Italy,86,20
122591,South Africa,86,20
122598,US,86,20
122884,US,86,20
122887,US,86,20
122895,Spain,86,20
122904,Germany,86,20
123198,France,86,20
124167,Chile,86,20
124343,Italy,86,20
124740,Italy,86,20
124741,US,86,20
125894,Italy,86,20
126190,Italy,86,20
126191,Germany,86,20
126202,Romania,86,20
126206,Italy,86,20
126498,Romania,86,20
126502,Italy,86,20
126507,Italy,86,20
126591,France,86,20
126870,US,86,20
126877,US,86,20
126882,France,86,20
127097,Italy,86,20
127196,US,86,20
127198,US,86,20
127299,France,86,20
127305,Chile,86,20
127306,Argentina,86,20
127307,US,86,20
127309,US,86,20
127405,Australia,86,20
127408,Chile,86,20
127459,Italy,86,20
127460,US,86,20
127641,US,86,20
127681,New Zealand,86,20
127687,US,86,20
127693,France,86,20
127702,US,86,20
127719,South Africa,86,20
127767,US,86,20
127802,US,86,20
127889,US,86,20
128038,Australia,86,20
128083,South Africa,86,20
128086,US,86,20
128163,US,86,20
128171,Italy,86,20
128344,US,86,20
128348,Australia,86,20
128381,Chile,86,20
128463,US,86,20
128472,Argentina,86,20
128478,US,86,20
128644,New Zealand,86,20
128661,US,86,20
128742,South Africa,86,20
132267,US,86,20
132554,US,86,20
132753,Australia,86,20
132778,Italy,86,20
132849,Argentina,86,20
133007,US,86,20
133013,Austria,86,20
133054,France,86,20
133327,US,86,20
133331,Austria,86,20
133815,US,86,20
133823,US,86,20
133862,US,86,20
133864,New Zealand,86,20
133875,France,86,20
134074,US,86,20
134131,New Zealand,86,20
134138,US,86,20
134150,Spain,86,20
134151,US,86,20
134267,New Zealand,86,20
134276,US,86,20
134372,US,86,20
134618,South Africa,86,20
134633,Spain,86,20
135865,France,86,20
136150,US,86,20
136154,Italy,86,20
137601,Argentina,86,20
137886,Italy,86,20
138084,US,86,20
138156,Italy,86,20
138160,Italy,86,20
138451,US,86,20
138459,Italy,86,20
138466,Spain,86,20
138467,Italy,86,20
138758,US,86,20
138762,Italy,86,20
138764,Italy,86,20
138775,Italy,86,20
138779,France,86,20
139027,Italy,86,20
139053,Argentina,86,20
139057,Argentina,86,20
139060,Italy,86,20
139069,Italy,86,20
139070,Italy,86,20
139303,US,86,20
139311,New Zealand,86,20
139334,Italy,86,20
139599,South Africa,86,20
139600,US,86,20
139601,US,86,20
139861,US,86,20
139866,US,86,20
139872,US,86,20
140131,US,86,20
140691,US,86,20
140695,Chile,86,20
140972,Australia,86,20
140975,Spain,86,20
140997,US,86,20
141217,Italy,86,20
141219,Chile,86,20
141486,US,86,20
142775,US,86,20
142786,US,86,20
142879,Australia,86,20
142884,US,86,20
143080,Australia,86,20
143091,US,86,20
143174,US,86,20
143182,US,86,20
143189,US,86,20
143469,Australia,86,20
144174,Australia,86,20
144450,Chile,86,20
144451,Chile,86,20
144458,Australia,86,20
144462,France,86,20
144477,Australia,86,20
144758,France,86,20
144766,New Zealand,86,20
144767,US,86,20
145786,Australia,86,20
145794,Italy,86,20
145857,Italy,86,20
146142,Italy,86,20
146756,New Zealand,86,20
146877,South Africa,86,20
147078,Spain,86,20
147082,Italy,86,20
147084,Italy,86,20
147581,US,86,20
147588,US,86,20
147593,Italy,86,20
148144,France,86,20
148263,US,86,20
148266,Italy,86,20
148269,France,86,20
148283,Spain,86,20
148287,Argentina,86,20
149275,Australia,86,20
149277,Portugal,86,20
149431,US,86,20
149795,New Zealand,86,20
149805,US,86,20
149807,US,86,20
149817,New Zealand,86,20
149859,US,86,20
150089,US,86,20
150133,US,86,20
150185,US,86,20
150205,New Zealand,86,20
150393,US,86,20
150402,Italy,86,20
150693,France,86,20
150694,US,86,20
2481,Argentina,86,21
4215,US,86,21
4565,US,86,21
4791,Spain,86,21
8058,US,86,21
8418,Italy,86,21
9014,Italy,86,21
9585,US,86,21
10449,US,86,21
12983,US,86,21
13818,Italy,86,21
14116,US,86,21
14117,US,86,21
14610,US,86,21
17150,Spain,86,21
17874,Italy,86,21
20148,US,86,21
23174,US,86,21
23671,US,86,21
23687,Italy,86,21
25788,France,86,21
25894,Italy,86,21
28188,US,86,21
29054,Italy,86,21
29386,Italy,86,21
30535,US,86,21
33187,Italy,86,21
33721,US,86,21
33743,France,86,21
34019,France,86,21
36613,US,86,21
39055,US,86,21
39091,US,86,21
39107,Italy,86,21
40421,US,86,21
43059,France,86,21
43067,New Zealand,86,21
43353,France,86,21
43355,France,86,21
43372,US,86,21
45227,Italy,86,21
45819,US,86,21
47235,US,86,21
47528,Italy,86,21
48112,New Zealand,86,21
48117,US,86,21
49883,Spain,86,21
50160,Germany,86,21
50419,US,86,21
50465,Germany,86,21
52151,Germany,86,21
52223,US,86,21
53088,Italy,86,21
53386,US,86,21
53387,US,86,21
53631,Italy,86,21
54758,US,86,21
54763,US,86,21
60799,Australia,86,21
60812,Argentina,86,21
63120,US,86,21
64415,Argentina,86,21
67530,Italy,86,21
67621,Italy,86,21
68326,Chile,86,21
68432,Italy,86,21
68747,France,86,21
71600,Spain,86,21
72320,US,86,21
72568,US,86,21
73113,US,86,21
73209,Portugal,86,21
73475,France,86,21
73488,US,86,21
74102,US,86,21
74109,US,86,21
74271,Italy,86,21
74838,France,86,21
75424,Italy,86,21
78706,South Africa,86,21
78985,US,86,21
79403,France,86,21
81178,Italy,86,21
81435,Argentina,86,21
81828,US,86,21
85139,Spain,86,21
86907,US,86,21
86922,US,86,21
87487,Italy,86,21
89694,Argentina,86,21
89924,France,86,21
90208,US,86,21
90826,Chile,86,21
91112,Italy,86,21
91225,US,86,21
91697,France,86,21
92291,Italy,86,21
93967,Italy,86,21
95131,US,86,21
95139,US,86,21
95171,Germany,86,21
99200,Italy,86,21
99334,Italy,86,21
99934,Argentina,86,21
102225,US,86,21
102399,France,86,21
102407,New Zealand,86,21
102578,Italy,86,21
102619,US,86,21
102693,France,86,21
102695,France,86,21
102712,US,86,21
103192,New Zealand,86,21
103197,US,86,21
103970,US,86,21
103973,US,86,21
104256,Italy,86,21
104275,US,86,21
105658,Italy,86,21
105659,Italy,86,21
111499,Australia,86,21
112260,Australia,86,21
112261,Italy,86,21
112956,Italy,86,21
115081,Italy,86,21
115500,US,86,21
115760,Chile,86,21
116702,Argentina,86,21
118271,Germany,86,21
121152,Italy,86,21
121165,US,86,21
121410,Germany,86,21
121430,Italy,86,21
123920,France,86,21
124469,Argentina,86,21
127040,Italy,86,21
127096,Chile,86,21
127382,Italy,86,21
127429,US,86,21
127997,France,86,21
128180,US,86,21
128183,US,86,21
128466,Italy,86,21
128485,US,86,21
132850,Italy,86,21
134136,Italy,86,21
134278,New Zealand,86,21
134682,US,86,21
138151,Italy,86,21
139344,Italy,86,21
139886,New Zealand,86,21
141480,Australia,86,21
141481,Italy,86,21
141664,US,86,21
141685,US,86,21
143171,Spain,86,21
144470,Chile,86,21
146145,South Africa,86,21
146749,Australia,86,21
148145,Argentina,86,21
149261,Australia,86,21
150420,Italy,86,21
92,Italy,86,22
4217,Spain,86,22
4222,Serbia,86,22
6571,Portugal,86,22
6914,US,86,22
6917,Spain,86,22
7239,US,86,22
8060,US,86,22
8062,Italy,86,22
8063,US,86,22
8403,France,86,22
8499,US,86,22
8681,France,86,22
8696,US,86,22
8700,France,86,22
8705,US,86,22
8710,US,86,22
8769,US,86,22
8777,US,86,22
8943,France,86,22
8944,US,86,22
8962,US,86,22
9000,Italy,86,22
9020,Italy,86,22
9769,Italy,86,22
10112,Spain,86,22
10133,US,86,22
10135,US,86,22
10465,US,86,22
12963,US,86,22
12968,US,86,22
13208,France,86,22
13227,US,86,22
13555,US,86,22
13800,US,86,22
13813,France,86,22
14022,US,86,22
15125,Greece,86,22
15707,US,86,22
15711,Austria,86,22
15717,US,86,22
16598,Italy,86,22
16602,US,86,22
17133,US,86,22
17870,US,86,22
18100,US,86,22
18104,US,86,22
18152,US,86,22
18162,US,86,22
18446,US,86,22
18554,US,86,22
18578,Italy,86,22
18642,South Africa,86,22
18705,US,86,22
20146,US,86,22
20209,US,86,22
21401,US,86,22
21452,Chile,86,22
21518,Italy,86,22
23222,Australia,86,22
23579,South Africa,86,22
23632,Austria,86,22
25748,France,86,22
25799,US,86,22
25826,US,86,22
25836,Australia,86,22
25838,Italy,86,22
25839,Italy,86,22
25842,New Zealand,86,22
25852,US,86,22
25908,New Zealand,86,22
25957,Italy,86,22
25966,New Zealand,86,22
28190,US,86,22
28192,Italy,86,22
28193,US,86,22
28740,France,86,22
28745,US,86,22
28750,US,86,22
28902,Italy,86,22
28911,Italy,86,22
29040,Italy,86,22
29060,Italy,86,22
29374,Portugal,86,22
29376,US,86,22
29672,US,86,22
30514,France,86,22
30517,US,86,22
30531,US,86,22
30810,New Zealand,86,22
30829,US,86,22
33204,US,86,22
33725,France,86,22
33994,Spain,86,22
37998,France,86,22
38006,Italy,86,22
38306,France,86,22
38307,US,86,22
38519,South Africa,86,22
38779,Spain,86,22
38786,US,86,22
38787,US,86,22
38812,Austria,86,22
39048,US,86,22
39158,US,86,22
39759,US,86,22
39763,US,86,22
39775,US,86,22
40067,Israel,86,22
40070,Greece,86,22
40414,US,86,22
40424,US,86,22
43074,Germany,86,22
43367,New Zealand,86,22
43506,US,86,22
43517,France,86,22
43782,US,86,22
43820,US,86,22
43825,US,86,22
44104,US,86,22
45537,US,86,22
45821,Australia,86,22
47226,US,86,22
47294,Portugal,86,22
47302,US,86,22
47308,Chile,86,22
47613,US,86,22
47617,Chile,86,22
47835,US,86,22
48090,Spain,86,22
48091,Israel,86,22
48195,France,86,22
48202,US,86,22
48496,Austria,86,22
48497,US,86,22
48500,US,86,22
49208,France,86,22
49496,US,86,22
50173,US,86,22
50180,US,86,22
50997,Italy,86,22
51325,US,86,22
51558,Spain,86,22
51791,US,86,22
52143,US,86,22
52149,France,86,22
52203,US,86,22
52208,US,86,22
52446,Spain,86,22
52448,US,86,22
52478,France,86,22
52497,US,86,22
52795,US,86,22
53070,US,86,22
53083,France,86,22
53635,Italy,86,22
53924,US,86,22
55063,Italy,86,22
55071,US,86,22
55952,US,86,22
57729,Spain,86,22
58027,US,86,22
58603,US,86,22
58604,US,86,22
59126,US,86,22
59684,US,86,22
59978,Italy,86,22
60606,US,86,22
60628,US,86,22
60811,US,86,22
61157,US,86,22
61160,US,86,22
61939,US,86,22
63109,US,86,22
63113,US,86,22
63274,Portugal,86,22
63278,US,86,22
63511,Italy,86,22
63519,US,86,22
63536,US,86,22
64579,Spain,86,22
65757,New Zealand,86,22
66845,US,86,22
66852,US,86,22
67016,France,86,22
67318,Spain,86,22
67388,Italy,86,22
67768,US,86,22
67905,Argentina,86,22
67909,US,86,22
68451,Chile,86,22
70520,France,86,22
71583,US,86,22
71912,US,86,22
71922,US,86,22
72047,France,86,22
72557,US,86,22
72641,US,86,22
72644,US,86,22
72970,US,86,22
72990,Spain,86,22
73119,Chile,86,22
73225,US,86,22
73477,Italy,86,22
74126,Spain,86,22
74275,Italy,86,22
74564,US,86,22
74849,US,86,22
75126,Australia,86,22
75128,Italy,86,22
75129,Italy,86,22
75132,New Zealand,86,22
75142,US,86,22
75438,New Zealand,86,22
75727,Italy,86,22
75736,New Zealand,86,22
77438,Italy,86,22
77767,Italy,86,22
77783,France,86,22
77789,Greece,86,22
78119,US,86,22
78702,US,86,22
78966,Italy,86,22
78979,US,86,22
79095,Italy,86,22
79103,Greece,86,22
79256,US,86,22
79844,US,86,22
79985,France,86,22
80138,Italy,86,22
80291,US,86,22
80304,US,86,22
80442,South Africa,86,22
80745,US,86,22
80798,France,86,22
81116,US,86,22
81160,France,86,22
81826,US,86,22
82129,US,86,22
84244,Italy,86,22
84255,US,86,22
84814,US,86,22
86002,US,86,22
86335,France,86,22
86590,Spain,86,22
86596,US,86,22
86602,US,86,22
86604,France,86,22
86606,Spain,86,22
86620,Greece,86,22
86888,US,86,22
87198,US,86,22
87672,US,86,22
90073,US,86,22
90074,US,86,22
90205,US,86,22
90209,US,86,22
90476,US,86,22
90757,France,86,22
90919,Spain,86,22
90926,US,86,22
90927,US,86,22
91131,Chile,86,22
91218,US,86,22
91992,US,86,22
92626,France,86,22
93965,US,86,22
93971,US,86,22
93985,US,86,22
94578,Spain,86,22
94837,US,86,22
94838,Argentina,86,22
95147,US,86,22
95163,US,86,22
95169,France,86,22
95433,Italy,86,22
95466,Spain,86,22
95468,US,86,22
96018,Chile,86,22
98768,Italy,86,22
98772,US,86,22
99039,US,86,22
99203,France,86,22
99524,New Zealand,86,22
99539,US,86,22
99640,US,86,22
99826,New Zealand,86,22
100141,US,86,22
101275,US,86,22
101562,US,86,22
101854,US,86,22
102216,US,86,22
102414,Germany,86,22
102707,New Zealand,86,22
102885,US,86,22
103170,Spain,86,22
103171,Israel,86,22
103227,Italy,86,22
103525,US,86,22
104263,US,86,22
105984,South Africa,86,22
108729,Spain,86,22
109027,US,86,22
109978,US,86,22
110645,US,86,22
110652,US,86,22
110996,France,86,22
111709,Italy,86,22
112925,Greece,86,22
114598,Spain,86,22
115348,US,86,22
115666,US,86,22
115670,US,86,22
115673,US,86,22
115681,Italy,86,22
115689,US,86,22
115706,US,86,22
115751,Australia,86,22
116616,US,86,22
116638,US,86,22
116701,US,86,22
116807,US,86,22
116810,US,86,22
117489,France,86,22
117503,US,86,22
118263,US,86,22
118269,France,86,22
118626,Spain,86,22
118628,US,86,22
120108,Chile,86,22
122893,US,86,22
122894,US,86,22
124045,US,86,22
124048,Australia,86,22
124144,Italy,86,22
124163,Italy,86,22
124323,US,86,22
124330,US,86,22
124451,US,86,22
124463,Argentina,86,22
124624,France,86,22
124641,New Zealand,86,22
124751,US,86,22
126208,US,86,22
127043,France,86,22
127178,France,86,22
127304,New Zealand,86,22
127319,US,86,22
127401,Chile,86,22
127466,US,86,22
127636,New Zealand,86,22
127921,US,86,22
128037,Italy,86,22
128365,US,86,22
128473,US,86,22
132540,Italy,86,22
132546,US,86,22
132759,France,86,22
132773,US,86,22
132995,US,86,22
133002,US,86,22
133346,France,86,22
134095,France,86,22
134380,Greece,86,22
136449,Spain,86,22
136747,US,86,22
137608,Spain,86,22
138478,US,86,22
138765,Argentina,86,22
138769,US,86,22
139033,Germany,86,22
139301,US,86,22
139319,France,86,22
139863,France,86,22
140929,Italy,86,22
140990,France,86,22
142783,US,86,22
143072,Australia,86,22
143081,Spain,86,22
143170,US,86,22
144166,US,86,22
144170,US,86,22
144173,US,86,22
144461,Australia,86,22
147068,France,86,22
147071,Germany,86,22
147076,Spain,86,22
147079,South Africa,86,22
147379,US,86,22
147895,New Zealand,86,22
148279,Spain,86,22
149348,Austria,86,22
149361,Austria,86,22
149757,New Zealand,86,22
150398,Italy,86,22
460,Argentina,86,23
2185,US,86,23
2769,Spain,86,23
3386,US,86,23
4572,US,86,23
4589,US,86,23
4779,US,86,23
5949,Italy,86,23
6913,US,86,23
7243,Germany,86,23
8064,US,86,23
8425,Spain,86,23
8502,US,86,23
8504,Chile,86,23
8724,US,86,23
8952,France,86,23
8957,Spain,86,23
8959,US,86,23
9123,Italy,86,23
9337,US,86,23
9752,France,86,23
10124,Spain,86,23
12676,US,86,23
13222,France,86,23
13533,Chile,86,23
14105,US,86,23
14627,US,86,23
14638,Greece,86,23
15714,Austria,86,23
15935,Australia,86,23
20250,US,86,23
20254,US,86,23
21409,US,86,23
23282,US,86,23
28194,US,86,23
28764,US,86,23
28903,Italy,86,23
31126,Italy,86,23
32634,France,86,23
32834,US,86,23
33389,France,86,23
33458,France,86,23
33669,France,86,23
33733,US,86,23
38288,Chile,86,23
38294,Germany,86,23
38910,France,86,23
39331,US,86,23
40051,Italy,86,23
40072,France,86,23
40430,New Zealand,86,23
40435,Italy,86,23
40723,France,86,23
43073,Germany,86,23
43368,Italy,86,23
44413,US,86,23
45522,Austria,86,23
45820,US,86,23
46111,US,86,23
47536,New Zealand,86,23
47826,New Zealand,86,23
48404,US,86,23
48504,Austria,86,23
50464,Germany,86,23
51619,Italy,86,23
51788,US,86,23
51790,Chile,86,23
51808,Argentina,86,23
51858,Spain,86,23
51916,US,86,23
52098,US,86,23
52167,Italy,86,23
52450,France,86,23
52492,France,86,23
52773,Chile,86,23
53375,US,86,23
54518,France,86,23
54765,Canada,86,23
57454,Australia,86,23
58025,Israel,86,23
58306,Greece,86,23
61161,US,86,23
62152,France,86,23
62932,US,86,23
63137,US,86,23
63148,Greece,86,23
63276,New Zealand,86,23
64435,Italy,86,23
64564,Italy,86,23
64668,US,86,23
64678,US,86,23
66856,US,86,23
68160,New Zealand,86,23
68918,US,86,23
70455,France,86,23
72286,US,86,23
72554,US,86,23
72854,Portugal,86,23
72863,Chile,86,23
73122,US,86,23
73493,US,86,23
73798,France,86,23
75158,France,86,23
78059,US,86,23
78447,New Zealand,86,23
79107,US,86,23
79382,Greece,86,23
79397,Italy,86,23
79996,France,86,23
80287,France,86,23
80567,US,86,23
80572,Argentina,86,23
82410,US,86,23
82414,US,86,23
84251,US,86,23
84817,Spain,86,23
85122,US,86,23
86904,France,86,23
87182,US,86,23
89936,US,86,23
89937,France,86,23
90450,US,86,23
90753,Spain,86,23
91501,US,86,23
91984,Italy,86,23
92000,France,86,23
93689,Spain,86,23
94533,US,86,23
94548,Croatia,86,23
94878,Spain,86,23
95187,Italy,86,23
95434,US,86,23
95435,US,86,23
95470,France,86,23
99336,US,86,23
99532,Hungary,86,23
102413,Germany,86,23
102586,New Zealand,86,23
102708,Italy,86,23
102876,New Zealand,86,23
103484,US,86,23
103819,Italy,86,23
104278,Spain,86,23
105442,France,86,23
105641,South Africa,86,23
108424,Australia,86,23
109025,Israel,86,23
110259,US,86,23
110552,US,86,23
110573,Spain,86,23
110656,US,86,23
111965,Italy,86,23
112368,Moldova,86,23
112740,New Zealand,86,23
115517,US,86,23
115528,Greece,86,23
115671,US,86,23
116811,US,86,23
117542,US,86,23
118287,Italy,86,23
118630,France,86,23
121149,New Zealand,86,23
122596,Greece,86,23
124340,US,86,23
126489,US,86,23
126782,US,86,23
126803,Spain,86,23
127312,Hungary,86,23
128392,France,86,23
128488,Spain,86,23
128659,Italy,86,23
132863,New Zealand,86,23
133006,US,86,23
133052,US,86,23
133578,Moldova,86,23
136144,Australia,86,23
136745,Israel,86,23
139330,Germany,86,23
139603,France,86,23
139612,US,86,23
139869,Greece,86,23
139880,France,86,23
140685,France,86,23
141215,Italy,86,23
144171,US,86,23
146070,Italy,86,23
147331,France,86,23
147896,US,86,23
148165,Italy,86,23
148264,Italy,86,23
148368,US,86,23
148378,US,86,23
150180,New Zealand,86,23
150698,US,86,23
100,US,86,24
463,US,86,24
468,US,86,24
2183,Spain,86,24
2765,Italy,86,24
2777,Italy,86,24
3365,US,86,24
4201,US,86,24
4220,US,86,24
4568,US,86,24
5500,US,86,24
6598,Italy,86,24
8372,US,86,24
