2399.46,2413.04,2396.91,2399.63,-0.01,41472,41.25,41.3,40.29,40.29,-2.68,122382,40.29
2433.66,2434.79,2397.71,2402.82,-0.08,287455,41.41,41.71,41.22,41.4,0.00,133898,41.4
2447.18,2451.61,2420.18,2421.1,-0.16,1694394,41.5,41.53,41.2,41.4,0.73,116810,41.4
2474.52,2478.09,2459.77,2459.77,-0.06,376033,41.39,41.4,40.88,41.1,0.32,96545,41.1
2464.25,2478.84,2460.12,2475.89,0.06,1617239,40.9,41.26,40.8,40.97,0.86,191793,40.97
2469.79,2474.16,2461.51,2462.36,-0.01,90483,40.85,41.4,40.5,40.62,-0.54,191253,40.62
2448.85,2468.39,2448.26,2464.39,0.07,246134,41.7,41.97,40.84,40.84,-2.06,288056,40.84
2435.63,2450.26,2425.86,2447.01,-0.10,3206521,42.13,42.13,41.6,41.7,0.31,65623,41.7
2480.45,2487.21,2466.94,2476.39,-0.04,1167471,44.78,44.88,43.95,44.17,-0.96,280110,44.17
2503.35,2504.06,2477.83,2487.51,-0.05,2021519,44.9,44.94,44.51,44.6,0.22,230334,44.6
2488.66,2499.32,2480.63,2499.32,0.08,2928303,45.11,45.25,44.5,44.5,-0.89,82181,44.5
2505.2,2505.3,2480.62,2480.62,-0.07,1491980,45,45.25,44.66,44.9,0.65,198333,44.9
2490.9,2498.7,2475.43,2498.7,0.07,2880484,43.75,44.7,43.75,44.61,2.43,84937,44.61
2467.06,2493.28,2460.42,2480.85,0.08,1509755,43.8,44,43.55,43.55,-1.02,60103,43.55
2440.32,2462.12,2435.57,2462.12,0.06,71362,44,44.48,43.55,44,0.00,98532,44
2446.33,2460.47,2438.64,2446.42,0.02,3161018,44.05,44.29,43.96,44,-0.11,83114,44
2438.21,2443.39,2426.05,2440.24,0.04,2686883,44.14,44.5,44.04,44.05,-0.36,29117,44.05
2462,2463.62,2429.51,2429.51,-0.14,1862798,44.62,44.74,44.21,44.21,-1.05,38844,44.21
2463,2472,2441.19,2448.33,-0.06,3308217,44.7,45.09,44.51,44.68,-0.71,38260,44.68
2468.19,2470.18,2454.15,2464.15,-0.03,227370,44.5,45.12,44.5,45,1.12,56151,45
2478.36,2487.77,2470.91,2471.98,0.03,828583,44.68,44.98,44.45,44.5,-0.40,37140,44.5
2469.05,2482.55,2458.67,2465.52,0.00,333122,44.6,44.96,44.52,44.68,-0.04,52033,44.68
2435.27,2467.66,2429.34,2464.43,0.20,248844,45,45,44.3,44.7,0.00,139093,44.7
2407.53,2416.86,2404.75,2415.23,0.02,765991,44.39,45.05,44.2,44.7,0.52,117652,44.7
2403.22,2415.79,2400.99,2410.16,0.04,377171,45,45.37,44.4,44.47,-1.18,84041,44.47
2396.05,2403.23,2388.33,2400.11,0.03,3900275,44.8,45.34,44.6,45,1.12,124280,45
2398.46,2398.54,2376.64,2392.89,-0.01,3345855,44.4,44.92,44.35,44.5,0.11,85264,44.5
2413.33,2428.91,2385.72,2395.56,-0.11,3550630,44.95,45.07,44.31,44.45,-0.83,63275,44.45
2416.1,2423.04,2407.89,2421.49,0.03,1246986,45,45.46,44.8,44.82,-0.47,28688,44.82
2422.76,2431.16,2411.86,2413.23,0.00,612432,45.5,45.68,45.03,45.03,-1.21,47639,45.03
2389.34,2412.71,2381.22,2412.71,0.10,572561,45.3,45.9,45.26,45.58,-0.68,19185,45.58
2412.44,2416.72,2386.65,2387.81,-0.07,2955787,45.8,46.14,45.31,45.89,0.97,82581,45.89
2406.54,2413.31,2384.5,2403.89,0.06,4190256,45.86,46.14,45.35,45.45,-0.81,100497,45.45
2382.41,2399.41,2371.56,2389.43,0.00,3080651,46.09,46.38,45.82,45.82,-0.72,50675,45.82
2415.04,2417.28,2386.92,2389.3,-0.07,3070589,46.14,46.28,45.7,46.15,-0.43,36056,46.15
2430.16,2433.34,2402.2,2405.87,-0.11,47935,45.96,46.35,45.8,46.35,0.26,35053,46.35
2435.2,2441,2427.16,2432.06,-0.03,2058577,46.05,46.4,45.92,46.23,0.72,58180,46.23
2453.3,2457.1,2439.09,2439.09,-0.05,2598743,46.37,46.6,45.87,45.9,-0.93,42169,45.9
2448.98,2457.08,2442.4,2451.35,0.05,3539430,46.57,46.93,46.27,46.33,-1.32,75848,46.33
2431.39,2448.46,2430.87,2438.23,0.04,2532180,46.96,46.96,46.62,46.95,0.97,47097,46.95
2439.38,2448.87,2427.58,2429.8,-0.07,1884870,46.89,47,46.4,46.5,-0.81,49593,46.5
2454.01,2475.2,2434.41,2447.34,-0.02,3231575,46.85,47,46.35,46.88,0.06,100614,46.88
2459.6,2464.48,2444.8,2453.48,-0.02,3702968,46.99,47.12,46.75,46.85,0.11,84585,46.85
2431.46,2461.82,2430.25,2459.3,0.10,4149998,46.81,47.1,46.22,46.8,-0.43,99381,46.8
2403.29,2433.91,2399.22,2433.91,0.16,2200922,47.15,47.37,46.72,47,-0.78,105387,47
2421.68,2428.6,2395.09,2395.55,-0.05,3550192,47.72,48.43,47.22,47.37,-0.27,224123,47.37
2435.88,2441.96,2407.32,2407.32,-0.14,158980,47.3,47.9,46.7,47.5,-1.04,146129,47.5
2449.44,2452.17,2426.56,2440.65,-0.10,2718424,47.8,48,47.3,48,-0.08,18924,48
2447.1,2464.12,2444.1,2464.12,-0.03,225684,47.57,48.08,47.05,48.04,0.42,68755,48.04
2472.48,2485.33,2467.52,2470.81,0.04,739314,47,48.1,46.94,47.84,2.00,38763,47.84
2472.83,2477.4,2455.29,2461.76,-0.02,43985,46.6,46.95,46.2,46.9,-0.61,60436,46.9
2456.24,2466.85,2439.84,2465.54,0.05,334152,46.89,47.6,46.75,47.19,0.64,151666,47.19
2448.8,2463.84,2435.63,2453.35,-0.07,3693226,47.49,48,46.68,46.89,-1.49,97651,46.89
2448.68,2471.94,2440.44,2471.5,0.09,791834,47,47.6,46.6,47.6,1.28,61880,47.6
2473.72,2475.67,2439.48,2449.49,-0.10,3396622,47.25,48.08,47,47,-1.51,176479,47
2472.4,2477.41,2458.35,2473.45,0.04,941452,46.99,47.72,46.5,47.72,1.08,90335,47.72
2459.7,2467.41,2451.15,2462.77,0.00,121679,46.76,47.4,46.5,47.16,0.66,60876,47.16
2447.54,2462.47,2442.57,2462.47,0.12,98278,47,47.59,46.78,46.85,0.73,54962,46.85
2435.44,2445.94,2427.64,2433.74,0.05,2187936,46.9,47.89,46.2,46.51,-5.96,128975,46.51
2425.24,2442.8,2416.79,2421.79,-0.01,1270113,47.92,49.46,47.8,49.46,3.06,90928,49.46
2413.2,2436.45,2413.11,2424.59,0.10,1484778,47.5,48.02,46.98,47.99,0.19,106817,47.99
2367.52,2411.28,2367.52,2401.61,0.17,4015515,48.37,48.45,47.6,47.9,-0.60,183153,47.9
2377.01,2381.22,2351.09,2361.78,-0.02,957457,48.8,48.8,47.7,48.19,-1.65,101710,48.19
2389.97,2399.26,2365.96,2365.96,-0.04,285504,47,49.14,47,49,4.39,148657,49
2351.44,2389.32,2348.66,2374.37,0.06,912907,46.75,47.47,46.4,46.94,0.77,50868,46.94
2385.24,2389.63,2350.74,2360.77,-0.08,4193488,45.5,46.58,45.45,46.58,1.93,105593,46.58
2393.01,2403.4,2369.78,2379.45,-0.06,1291550,45.8,45.97,45.55,45.7,-0.44,45205,45.7
2348.91,2394.84,2344.78,2394.84,0.23,2438378,46.33,46.33,45.76,45.9,-0.22,263931,45.9
2307.82,2341.98,2299.01,2341.98,0.01,2793248,46.85,46.85,45.9,46,-0.82,241742,46
2378.18,2378.18,2339.37,2339.37,-0.13,2598359,46.7,47.08,46.31,46.38,-2.44,130886,46.38
2389.9,2404.87,2350.69,2369.49,-0.13,549199,47.22,47.69,46.99,47.54,0.00,83248,47.54
2411.29,2417.59,2384.42,2401.03,0.02,2899901,47.55,47.69,47.42,47.54,0.11,99048,47.54
2420.29,2429.53,2396.97,2396.97,-0.16,2597187,46.35,47.49,46.35,47.49,2.75,55494,47.49
2459.32,2462.99,2428.02,2435.15,-0.10,1149026,46.6,47.45,46.22,46.22,-0.82,44879,46.22
2439.58,2464,2437.23,2445.41,0.01,1913705,46.63,47.1,46.35,46.6,-1.06,161188,46.6
2426.74,2456.86,2423.43,2442.92,0.22,1728194,45.43,47.3,45.43,47.1,3.29,128822,47.1
2427.93,2459.73,2389.89,2389.89,-0.51,2069970,46.05,46.64,45.35,45.6,-1.72,122965,45.6
2474.95,2522.76,2474.9,2518.53,0.20,3069964,46,46.49,45.89,46.4,-0.64,79880,46.4
2476.41,2484.09,2454.13,2467.9,-0.04,3590591,46.16,46.7,46.1,46.7,1.43,48842,46.7
2515.48,2517.19,2467.89,2478.38,-0.11,76707,46.1,46.25,45.65,46.04,0.09,69326,46.04
2526.12,2526.19,2504.33,2507.06,-0.08,2214942,45.01,46.1,44.81,46,1.84,237454,46
2486.16,2526.9,2481.13,2526.9,0.16,3693456,46.2,46.84,45.01,45.17,-2.86,95514,45.17
2482.45,2495.14,2474.99,2487.72,0.10,773184,45.6,46.77,45.6,46.5,2.00,85256,46.5
2459.28,2473.08,2450.51,2462.84,-0.09,3212719,45.6,45.69,45.28,45.59,-0.83,78911,45.59
2461.82,2493.94,2454.16,2486.13,0.06,654595,46.45,46.45,45.37,45.97,-1.12,65442,45.97
2495.61,2496.39,2470.4,2470.87,-0.04,3812083,45.74,46.49,45.71,46.49,2.31,58667,46.49
2487.13,2494.07,2474.01,2481.23,-0.01,288920,45.18,46.44,45.18,45.44,1.20,103881,45.44
2488.06,2498.11,2468.65,2482.75,-0.03,402276,44.7,45.17,44.51,44.9,0.20,69138,44.9
2474.61,2489.67,2466.16,2489.67,0.03,917918,44.71,45.24,44.6,44.81,0.13,128766,44.81
2460.45,2486.5,2449.72,2482.58,0.16,389854,45.2,45.45,43.65,44.75,-1.56,230565,44.75
2412.45,2443.71,2407.32,2443.71,0.13,1786971,45.89,45.9,45.05,45.46,-0.26,43589,45.46
2419.07,2423.82,2405.17,2411.36,-0.04,3669932,45.9,45.9,45.2,45.58,-0.04,41512,45.58
2417.92,2423.75,2405.18,2420.94,0.01,89659,45.03,45.6,44.85,45.6,1.27,58537,45.6
2374.28,2419.47,2367.84,2419.47,0.26,4275080,45.14,45.93,44.71,45.03,-1.03,95418,45.03
2355.6,2372.57,2348.95,2359,0.02,4061594,45.01,45.5,44.77,45.5,0.66,58112,45.5
2337.03,2372.35,2334.5,2353.8,-0.07,3674335,45.6,45.7,45.16,45.2,-0.86,57529,45.2
2360.19,2388.22,2360.19,2369.57,0.06,554634,48,48.68,47.75,47.95,-0.52,25811,47.95
2336.95,2355.89,2320.23,2355.89,0.09,3830379,46.12,48.45,46.12,48.2,4.85,69061,48.2
2298.52,2339.52,2279.64,2335.89,0.10,2339296,45.7,47.2,45.7,45.97,-0.07,115661,45.97
2355.02,2367.6,2300.6,2313.34,-0.09,658306,47,47,46,46,-0.86,86273,46
2335.75,2342.72,2320.05,2333.83,0.07,2185306,46.05,46.89,46.03,46.4,2.43,91812,46.4
2326.74,2356.88,2313.3,2318.06,-0.12,1009771,45.24,46.1,45.12,45.3,-0.40,332031,45.3
2403.38,2412.53,2347.44,2347.44,-0.24,3199891,45.6,47.07,45.48,45.48,0.18,181049,45.48
2430.86,2440.93,2406.37,2406.37,-0.11,3298434,45,45.65,45,45.4,0.84,133113,45.4
2423.73,2443.84,2407.73,2432.78,0.09,971906,47,47,44.26,45.02,-4.21,298083,45.02
2384.65,2421.26,2384.6,2411.26,0.14,3663185,47.3,48.15,46.95,47,-1.26,94029,47
2370.21,2382.16,2360.96,2379.22,0.01,1274533,46.9,47.9,46.7,47.6,1.49,137703,47.6
2398.39,2402.18,2373.06,2376.28,-0.11,1054900,47.3,47.3,46.82,46.9,-1.57,188904,46.9
2401.24,2418.02,2385.58,2401.87,0.02,2962783,48.5,48.93,47.61,47.65,-3.74,199592,47.65
2400.92,2406.15,2387.02,2396.68,0.08,2575952,49.53,49.96,48.03,49.5,-0.36,111695,49.5
2353.62,2391.59,2346.53,2377.55,0.06,1149523,50.15,50.4,49.52,49.67,-0.96,139779,49.67
2338.79,2375.04,2337.12,2363.88,0.16,131027,50.95,50.99,50.37,50.6,0.00,166416,50.6
2322.14,2327.89,2304.1,2327.89,0.01,1742958,50.5,50.99,50.12,50.6,1.10,77171,50.6
2361.12,2371.63,2325.54,2325.54,-0.16,1567343,51.05,51.9,50.05,50.05,-2.07,350087,50.05
2417.08,2425.88,2404.28,2405.22,-0.10,3212422,50.9,51.4,50.9,51.11,0.16,70599,51.11
2426.09,2431.86,2411.83,2430.72,0.12,818556,50.12,51.3,50.03,51.03,2.06,99254,51.03
2409.44,2409.44,2395.24,2400.98,-0.01,2896365,49.67,50.12,49.67,50,0.00,76477,50
2426.17,2426.24,2400.84,2404.35,-0.04,3148012,49.9,50.03,49.86,50,-1.57,94131,50
2431.43,2431.43,2414.19,2414.19,0.02,3881170,50.68,50.8,49.7,50.8,1.30,175494,50.8
2372.22,2408.84,2372.22,2408.84,0.13,3791635,50.2,50.7,49.95,50.15,-0.50,79784,50.15
2421.79,2424.07,2364.12,2378.23,-0.08,1505270,50.45,50.9,49.52,50.4,-0.77,92536,50.4
2393.65,2421.41,2372.62,2398.49,0.03,3018598,51.22,51.22,50.47,50.79,-0.22,79297,50.79
2430.67,2430.86,2392.26,2392.26,-0.17,2553120,51.5,51.5,50.47,50.9,-1.15,110668,50.9
2425.26,2436.68,2412.88,2433.47,0.02,1335592,51.25,51.54,51.2,51.49,1.36,86950,51.49
2451.37,2453.25,2411.57,2429.67,-0.04,1051666,50.8,51.5,50.5,50.8,-0.84,74608,50.8
2453.76,2456.66,2427.52,2440.61,-0.12,1868804,51.38,51.5,50.65,51.23,-0.29,88219,51.23
2467.22,2487.51,2464.84,2470.2,-0.02,4078300,52,52.12,51.02,51.38,-1.19,78145,51.38
2477.44,2487.11,2432.69,2474.62,-0.02,113625,51.3,52,50.83,52,0.10,86702,52
2493.45,2495.37,2466.76,2479.16,0.00,452733,51.2,51.95,49.82,51.95,2.26,193925,51.95
2508.79,2516.61,2477.16,2497.76,-0.04,1841505,51.85,52.5,50.74,50.8,-2.42,104855,50.8
2543.97,2543.97,2504.9,2507.92,-0.11,2600351,52.1,52.5,52.05,52.06,0.31,76572,52.06
2578.62,2592.45,2535.69,2535.69,-0.19,378981,52.4,52.4,51.22,51.9,-0.19,15577,51.9
2573.18,2587.33,2567.29,2584.68,0.05,4037840,51,52.7,50.3,52,3.36,117378,52
2588.57,2594.79,2566.29,2572.72,-0.07,3144598,51.32,51.9,50.2,50.31,-3.06,58261,50.31
2572.39,2590.3,2565.9,2590.3,0.06,162056,51.3,52,50.75,51.9,2.35,180423,51.9
2589.42,2595.28,2558.85,2573.49,-0.16,3202185,51.4,51.5,50.71,50.71,-1.15,61363,50.71
2619.94,2625.83,2597.67,2615.22,0.10,2023370,50.6,51.5,50.03,51.3,1.36,75608,51.3
2596.6,2599.83,2579.25,2590.48,0.03,175684,50.99,51.5,50.52,50.61,1.22,158130,50.61
2578.25,2590.05,2569.08,2581.98,-0.05,3835797,50.5,50.5,49.55,50,0.00,173571,50
2598.78,2605.43,2581.55,2594.99,-0.02,512644,49.8,50.1,49.6,50,1.01,325358,50
2613.37,2614.17,2597.61,2600.66,-0.08,936353,50.2,50.39,49.5,49.5,0.00,156163,49.5
2552.71,2622.25,2550.99,2622.25,0.30,2548531,49.5,50.3,49.29,50.2,2.45,245364,50.2
2512.03,2551.68,2512.03,2547.01,0.19,1224792,50,50.2,48.91,49,0.00,226064,49
2505.07,2507.49,2487.18,2499.23,0.12,1951568,50.2,50.43,50.19,50.3,0.20,256626,50.3
2491.28,2495.68,2460.86,2468.82,-0.14,3975212,50.47,51.1,50.2,50.2,0.00,667501,50.2
2516.63,2523.82,2502.82,2503.6,-0.02,2277505,49.29,51.3,49.1,50.97,4.02,857808,50.97
2509.84,2514.8,2491.74,2509.11,-0.07,2689350,49,49.05,48.68,49,0.00,143607,49
2524.52,2552.91,2514.38,2527.66,-0.08,4074515,49.29,49.69,48.6,49,0.00,178927,49
2531.14,2546.87,2527.5,2546.67,0.10,1199525,48.8,49.2,48.5,49,2.08,256070,49
2559.5,2562.88,2518.14,2521.41,-0.10,3607736,47.99,48.48,47.8,48,0.00,98078,48
2546.2,2548.15,2529.36,2548.15,0.08,1309447,48.61,48.65,47.78,48.1,0.00,117565,48.1
2546.18,2551.48,2527.04,2528.97,-0.10,4172726,47.3,48.9,47.3,48.8,2.65,127266,48.8
2583.42,2588.59,2545.4,2553.51,-0.08,1709999,48.8,48.8,47.54,47.54,0.00,89143,47.54
2560.36,2587.26,2559.21,2574.6,0.07,3284771,49.21,49.25,48.57,48.8,0.00,199713,48.8
2556.69,2564.65,2548.54,2557.77,0.08,2028490,48.45,49.18,47.86,48.83,0.68,190070,48.83
2542.7,2552.33,2527.24,2537.62,-0.05,523716,48.12,48.58,47.4,48.5,0.00,82681,48.5
2538.93,2554.32,2532.85,2551.43,0.11,1554483,49,49,48.01,48.66,0.00,90614,48.66
2532.12,2538.29,2518.26,2523.32,-0.08,3750455,47.25,48.1,47.01,47.95,1.57,148674,47.95
2560.07,2567.31,2536.21,2544.45,-0.04,1033757,46.75,47.45,46.75,47.21,1.16,205831,47.21
2495.4,2554.61,2494.25,2554.61,0.28,1791913,46.01,47.35,46.01,46.67,1.90,218036,46.67
2484.74,2495.03,2454.1,2485.13,0.04,898376,47,47,45.8,45.8,0.00,83021,45.8
2500.69,2514.81,2474.92,2474.92,-0.12,136141,46.08,47.3,46.08,47.2,2.32,296723,47.2
2492.94,2521.67,2486.75,2505.2,0.06,2397629,47.28,47.3,46.13,46.13,0.00,96313,46.13
2517.29,2541.69,2490.34,2490.34,-0.03,1287746,47,47.45,46.1,46.28,0.00,217642,46.28
2478.93,2507.74,2474.01,2498.77,0.04,1917296,45.81,47.34,45.81,47,2.53,102610,47
2483.34,2500.51,2468.51,2489.64,0.08,1235484,47.5,47.57,45.84,45.84,0.00,86172,45.84
2395.64,2474.54,2395.64,2468.7,0.35,3966769,46.09,47.5,46.09,47.1,2.39,415826,47.1
2371.84,2386.56,2357.02,2384.3,0.05,1958730,45.34,46,45.02,46,1.43,93776,46
2381.62,2384.16,2366.2,2373.23,-0.03,1132047,45.21,45.44,44.9,45.35,0.55,90549,45.35
2386.07,2386.84,2356.84,2380.18,-0.06,1651427,45.25,45.5,44.7,45.1,0.22,123551,45.1
2412.99,2415.34,2392.04,2394.59,-0.11,2727491,45.15,45.29,44.37,45,0.00,108353,45
2415.05,2427.4,2411.27,2420.17,0.03,342644,43.03,45.1,42.86,45,5.88,207612,45
2405.63,2414.4,2390.36,2412.37,-0.00,4054875,44.5,45.36,41.2,42.5,0.00,277244,42.5
2381.18,2413.17,2377.32,2413.17,0.09,4114874,45.46,45.8,44.5,45.2,0.00,198360,45.2
2402.4,2412.91,2391.53,2391.53,-0.13,2498999,45.97,45.97,45.15,45.39,0.00,174431,45.39
2418.06,2445.36,2413.93,2435.83,0.12,1512311,46.26,46.26,45.61,45.66,0.00,48968,45.66
2387.9,2414.74,2379.9,2407.12,0.06,3663035,45.12,46.2,45.12,45.77,1.89,321322,45.77
2392.96,2400.05,2380.16,2393.06,0.02,2612688,45.2,45.4,44.6,44.92,0.04,108837,44.92
2399.44,2417.15,2379.19,2388.66,-0.08,2284745,44.6,45.1,44.6,44.9,0.67,139041,44.9
2408.89,2417.41,2387.69,2408.16,-0.01,1601978,44.88,45.19,44.6,44.6,0.00,336899,44.6
2418.02,2421.13,2391.65,2410.92,0.20,1810271,45.2,45.2,44.53,44.6,0.00,33924,44.6
2361.7,2375.47,2350.42,2363.78,-0.01,2543244,45.48,45.48,44.6,44.65,0.00,251830,44.65
2340.8,2365.36,2332.83,2365.36,0.04,2662450,45.39,45.49,44.55,45.39,0.20,290646,45.39
2409.96,2410.55,2354.47,2354.66,-0.09,1853987,45.9,45.9,45.01,45.3,0.00,72685,45.3
2388.44,2394.83,2374.65,2375.44,-0.10,3424515,46,46.41,45.61,45.9,0.00,63985,45.9
2370.07,2399.23,2366.58,2399.23,0.08,927245,46.5,46.52,45.86,46,0.00,27061,46
2354.82,2380.01,2333.06,2380.01,0.10,3769441,46.25,46.7,46,46.35,0.22,61134,46.35
2315.44,2357.25,2310.73,2357.25,0.29,2049423,46,46.4,45.52,46.25,0.54,123261,46.25
2259.44,2290.86,2247.26,2290.86,0.23,1327388,46.5,46.5,45.51,46,0.00,157429,46
2211.27,2260.7,2210.37,2238.98,0.17,1701641,46.3,46.5,45.2,46.3,2.43,207894,46.3
2274.54,2283.67,2166.14,2201.5,-0.46,3163801,45.99,46.3,45.2,45.2,0.00,58695,45.2
2372.28,2392.47,2303.27,2308.44,-0.25,2655807,46.27,46.7,44.7,45.22,0.00,118664,45.22
2387.32,2397.51,2360.51,2367.49,-0.11,2823093,46.4,46.4,45.6,46,0.13,32046,46
2407.47,2411.51,2394.21,2394.9,0.04,599529,45.75,46.3,45.75,45.94,0.00,290363,45.94
2376.84,2384.22,2352.82,2384.22,0.07,4087839,46.75,46.75,45.84,45.99,0.00,87539,45.99
2380.22,2383.67,2357.63,2367.84,0.02,2850016,45.99,46.5,45.06,46.36,1.27,143170,46.36
2368.77,2376.16,2344.57,2361.85,-0.02,2397371,45.8,45.8,45.5,45.78,0.62,151268,45.78
2407.56,2414.27,2367.63,2367.63,-0.21,2833742,45,45.9,44.83,45.5,1.56,172327,45.5
2433.1,2442.15,2417.25,2417.91,0.00,2338936,44.3,44.98,44.1,44.8,1.80,116141,44.8
2417.45,2432.62,2405.23,2417.23,-0.01,2287167,45.09,45.09,44,44.01,0.00,95577,44.01
2386.05,2422.67,2386.05,2420.68,0.16,2548321,46.17,46.17,45.01,45.01,0.00,60521,45.01
2394.76,2405.6,2383.15,2383.15,-0.09,4007106,46.66,46.66,45.57,46,0.00,146959,46
2413.26,2422.45,2397.36,2405.32,-0.14,1387169,47.28,47.28,46.3,46.3,0.00,174568,46.3
2447.66,2447.66,2419.11,2438.83,-0.03,3919757,47.35,47.44,46.72,46.88,0.00,74870,46.88
2457.38,2463.17,2443.88,2445.6,-0.06,136631,46.02,47.5,45.36,47.28,3.91,74525,47.28
2437.2,2475.83,2436.01,2461.22,0.08,1317227,46.04,46.04,45.22,45.5,0.00,93591,45.5
2449.95,2457.28,2425.62,2442.3,0.01,4182211,46,46.1,45.51,45.7,0.00,141636,45.7
2415.45,2447.19,2403.27,2440.05,0.11,4012048,45.76,45.95,45.5,45.94,0.00,229201,45.94
2414.84,2420.22,2387.28,2414.28,0.03,2064669,45.37,45.98,45.02,45.98,2.63,247638,45.98
2387.07,2431.15,2386.33,2406.4,0.11,1469045,45.61,45.98,44.8,44.8,0.00,113659,44.8
2361.26,2381.35,2350.96,2380.01,0.06,3769372,44.9,45.6,44.3,45.55,2.36,243816,45.55
2400.68,2401.67,2362.61,2366.74,-0.16,2766703,44.38,44.7,44.29,44.5,0.47,207187,44.5
2410.42,2411.63,2394.88,2405.73,0.02,1418521,43.26,44.3,42.82,44.29,3.00,81440,44.29
2359.12,2408.98,2356.43,2401.85,0.22,1124791,43,43.2,42.5,43,0.00,218163,43
2345.38,2359.56,2339.28,2351.14,0.11,1588050,44.43,44.77,42.67,42.67,0.00,134762,42.67
2304.79,2349.54,2302.31,2326.59,0.08,4027837,45.48,45.48,44.43,44.43,0.00,81099,44.43
2304.88,2308.73,2294.27,2307.79,0.04,2606416,43.99,45.4,43.07,45.19,3.17,149323,45.19
2293.44,2299.26,2281.5,2299.26,0.04,1961873,42.99,43.95,42.75,43.8,3.87,184704,43.8
2308.7,2312.11,2289.47,2291.1,-0.12,1345355,43,43.3,42.12,42.17,0.00,104975,42.17
2321.49,2323.1,2294.54,2317.8,-0.03,3363374,41.24,43.61,41.24,42.58,3.25,210226,42.58
2318.02,2333.88,2310.47,2324.17,-0.01,3844969,43.8,43.8,41.24,41.24,0.00,184769,41.24
2317.65,2328.12,2310.2,2327.28,0.07,4079781,44,44.3,42.8,43.02,0.00,249427,43.02
2320.26,2325.31,2304.54,2311.49,-0.01,2886316,43.8,44,42.9,44,0.57,157552,44
2291.48,2315.38,2284.32,2313.31,0.06,3023994,44,44,42,43.75,0.00,155808,43.75
2310.93,2313,2277.94,2300.33,-0.04,2042792,43,44,41.39,44,4.71,698613,44
2298.26,2320.76,2287.4,2309.79,0.03,2757935,44.8,44.8,42.02,42.02,0.00,319052,42.02
2309.76,2310.57,2292.46,2303.05,-0.01,2248335,44.63,44.93,44.15,44.52,1.11,265479,44.52
2298.88,2307.57,2286.8,2305.78,0.01,2454892,43.8,44.44,43.7,44.03,0.66,174430,44.03
2279.7,2309.37,2269.47,2302.81,0.10,2230270,43.6,43.86,43.2,43.74,0.32,249401,43.74
2275.84,2283.06,2269.38,2279.09,0.15,437559,43.88,43.89,43.6,43.6,0.00,189102,43.6
2203.49,2246.47,2199.28,2244.63,0.12,2128693,43,43.9,43,43.9,0.69,117425,43.9
2236.28,2237.85,2200.11,2218.77,-0.02,174388,43.3,43.7,43.3,43.6,0.69,106098,43.6
2293.84,2295.73,2243.43,2253.49,-0.15,2798452,43.56,43.85,42.25,43.3,0.09,254911,43.3
2271.27,2292.4,2258.73,2287.54,0.11,1076052,43.9,43.9,43.1,43.26,0.00,92415,43.26
2260.29,2275.81,2233.6,2262.92,-0.10,3510560,42.99,43.9,42.53,43.68,2.78,565834,43.68
2248.42,2296,2231.14,2284.76,0.21,866613,42.18,42.64,42.1,42.5,1.67,281871,42.5
2246.74,2258.19,2230.86,2237.25,-0.04,1570942,42.65,42.65,41.62,41.8,0.00,592357,41.8
2182.29,2245.64,2161.32,2245.64,0.32,2205181,43,43.35,42.35,42.45,0.00,650088,42.45
2258.62,2261.24,2150.82,2177.02,-0.31,1314178,42.49,44,42.42,42.88,0.92,531626,42.88
2193.97,2262.26,2180.72,2246.66,0.00,2282061,43.06,43.94,42.32,42.49,0.00,4594599,42.49
2254.47,2263.12,2243.15,2246.69,0.01,2284193,42.74,43.39,42.31,43.04,1.87,696755,43.04
2229.75,2256.87,2225.68,2244.27,0.05,2101516,42.12,43.18,42,42.25,0.96,465474,42.25
2300.11,2317.63,2215.6,2233.64,-0.28,1168725,41.75,41.95,41.32,41.85,1.31,317161,41.85
2390.34,2398.75,2297.91,2297.91,-0.48,1480001,41.96,42.5,41.31,41.31,0.22,222075,41.31
2450.49,2450.49,2412.52,2413.4,-0.17,1166475,40.89,41.5,40.58,41.22,0.00,573309,41.22
2469.67,2472.68,2450.08,2455.15,-0.03,4158832,41.5,42.2,41.16,41.51,0.51,346487,41.51
2484.38,2486.16,2457.96,2463.37,-0.06,452872,42.19,42.19,41.24,41.3,0.00,324632,41.3
2490.35,2497.1,2474.87,2478.43,0.02,1532326,41.85,42.24,41.2,41.7,1.09,310055,41.7
2457.15,2482.96,2450.62,2472.75,-0.04,1125264,43.39,43.4,41.25,41.25,0.00,728678,41.25
2484.07,2496.04,2475.94,2481.6,-0.01,1759509,43.9,44.42,42.42,43.5,0.00,729623,43.5
2498.95,2499.93,2473.16,2484.11,-0.08,1939546,46.5,47.97,46.41,47.6,3.48,428784,47.6
2492.19,2512.99,2492.19,2503.41,0.06,3322758,44.5,46,44.12,46,4.55,207057,46
2448.36,2505.57,2445.28,2488.84,0.17,2278474,43.4,44.48,43.4,44,1.38,178085,44
2459.51,2467.03,2444.58,2446.29,-0.06,3524178,43.49,43.53,42.8,43.4,0.93,619122,43.4
2456.38,2473.41,2447.58,2461.51,-0.01,319864,43.11,43.58,42.75,43,0.58,255700,43
2453.83,2467.14,2451.9,2462.92,0.08,421060,43.44,43.47,42.61,42.75,0.00,200947,42.75
2455.33,2471.68,2439.05,2443.65,-0.17,3334689,43.2,43.38,43.12,43.24,0.00,240180,43.24
